연도,시도,시군구,연령구분,분만건수
2023,충북,제천시,40~49세,14
2023,충북,제천시,50세 이상,0
2023,충남,금산군,19세 이하,0
2023,충남,금산군,20~29세,0
2023,충남,금산군,30~39세,0
2023,충남,금산군,40~49세,0
2023,충남,금산군,50세 이상,0
2023,충남,부여군,19세 이하,0
2023,충남,부여군,20~29세,0
2023,충남,부여군,30~39세,0
2023,충남,부여군,40~49세,0
2023,충남,부여군,50세 이상,0
2023,충남,서천군,19세 이하,0
2023,충남,서천군,20~29세,0
2023,충남,서천군,30~39세,0
2023,충남,서천군,40~49세,0
2023,충남,서천군,50세 이상,0
2023,충남,예산군,19세 이하,0
2023,충남,예산군,20~29세,0
2023,충남,예산군,30~39세,0
2023,충남,예산군,40~49세,0
2023,충남,예산군,50세 이상,0
2023,충남,청양군,19세 이하,0
2023,충남,청양군,20~29세,0
2023,충남,청양군,30~39세,0
2023,충남,청양군,40~49세,0
2023,충남,청양군,50세 이상,0
2023,충남,홍성군,19세 이하,0
2023,충남,홍성군,20~29세,40
2023,충남,홍성군,30~39세,62
2023,충남,홍성군,40~49세,21
2023,충남,홍성군,50세 이상,0
2023,충남,태안군,19세 이하,0
2023,충남,태안군,20~29세,0
2023,충남,태안군,30~39세,0
2023,충남,태안군,40~49세,0
2023,충남,태안군,50세 이상,0
2023,충남,천안서북구,19세 이하,0
2023,충남,천안서북구,20~29세,692
2023,충남,천안서북구,30~39세,1929
2023,충남,천안서북구,40~49세,154
2023,충남,천안서북구,50세 이상,0
2023,충남,천안동남구,19세 이하,0
2023,충남,천안동남구,20~29세,315
2023,충남,천안동남구,30~39세,976
2023,충남,천안동남구,40~49세,109
2023,충남,천안동남구,50세 이상,0
2023,충남,공주시,19세 이하,0
2023,충남,공주시,20~29세,31
2023,충남,공주시,30~39세,53
2023,충남,공주시,40~49세,0
2023,충남,공주시,50세 이상,0
2023,충남,보령시,19세 이하,0
2023,충남,보령시,20~29세,16
2023,충남,보령시,30~39세,52
2023,충남,보령시,40~49세,0
2023,충남,보령시,50세 이상,0
2023,충남,아산시,19세 이하,0
2023,충남,아산시,20~29세,544
2023,충남,아산시,30~39세,1641
2023,충남,아산시,40~49세,85
2023,충남,아산시,50세 이상,0
2023,충남,서산시,19세 이하,0
2023,충남,서산시,20~29세,148
2023,충남,서산시,30~39세,294
2023,충남,서산시,40~49세,35
2023,충남,서산시,50세 이상,0
2023,충남,논산시,19세 이하,0
2023,충남,논산시,20~29세,55
2023,충남,논산시,30~39세,67
2023,충남,논산시,40~49세,15
2023,충남,논산시,50세 이상,0
2023,충남,계룡시,19세 이하,0
2023,충남,계룡시,20~29세,0
2023,충남,계룡시,30~39세,0
2023,충남,계룡시,40~49세,0
2023,충남,계룡시,50세 이상,0
2023,충남,당진시,19세 이하,0
2023,충남,당진시,20~29세,205
2023,충남,당진시,30~39세,511
2023,충남,당진시,40~49세,25
2023,충남,당진시,50세 이상,0
2023,전북,고창군,19세 이하,0
2023,전북,고창군,20~29세,0
2023,전북,고창군,30~39세,0
2023,전북,고창군,40~49세,0
2023,전북,고창군,50세 이상,0
2023,전북,무주군,19세 이하,0
2023,전북,무주군,20~29세,0
2023,전북,무주군,30~39세,0
2023,전북,무주군,40~49세,0
2023,전북,무주군,50세 이상,0
2023,전북,부안군,19세 이하,0
2023,전북,부안군,20~29세,0
2023,전북,부안군,30~39세,0
2023,전북,부안군,40~49세,0
2023,전북,부안군,50세 이상,0
2023,전북,순창군,19세 이하,0
2023,전북,순창군,20~29세,0
2023,전북,순창군,30~39세,0
2023,전북,순창군,40~49세,0
2023,전북,순창군,50세 이상,0
2023,전북,완주군,19세 이하,0
2023,전북,완주군,20~29세,0
2023,전북,완주군,30~39세,0
2023,전북,완주군,40~49세,0
2023,전북,완주군,50세 이상,0
2023,전북,임실군,19세 이하,0
2023,전북,임실군,20~29세,0
2023,전북,임실군,30~39세,0
2023,전북,임실군,40~49세,0
2023,전북,임실군,50세 이상,0
2023,전북,장수군,19세 이하,0
2023,전북,장수군,20~29세,0
2023,전북,장수군,30~39세,0
2023,전북,장수군,40~49세,0
2023,전북,장수군,50세 이상,0
2023,전북,진안군,19세 이하,0
2023,전북,진안군,20~29세,0
2023,전북,진안군,30~39세,0
2023,전북,진안군,40~49세,0
2023,전북,진안군,50세 이상,0
2023,전북,군산시,19세 이하,0
2023,전북,군산시,20~29세,203
2023,전북,군산시,30~39세,488
2023,전북,군산시,40~49세,46
2023,전북,군산시,50세 이상,0
2023,전북,남원시,19세 이하,0
2023,전북,남원시,20~29세,14
2023,전북,남원시,30~39세,15
2023,전북,남원시,40~49세,0
2023,전북,남원시,50세 이상,0
2023,전북,익산시,19세 이하,0
2023,전북,익산시,20~29세,219
2023,전북,익산시,30~39세,554
2023,전북,익산시,40~49세,58
2023,전북,익산시,50세 이상,0
2023,전북,전주완산구,19세 이하,0
2023,전북,전주완산구,20~29세,363
2023,전북,전주완산구,30~39세,1207
2023,전북,전주완산구,40~49세,95
2023,전북,전주완산구,50세 이상,0
2023,전북,전주덕진구,19세 이하,0
2023,전북,전주덕진구,20~29세,647
2023,전북,전주덕진구,30~39세,2000
2023,전북,전주덕진구,40~49세,177
2023,전북,전주덕진구,50세 이상,0
2023,전북,정읍시,19세 이하,0
2023,전북,정읍시,20~29세,11
2023,전북,정읍시,30~39세,13
2023,전북,정읍시,40~49세,0
2023,전북,정읍시,50세 이상,0
2023,전북,김제시,19세 이하,0
2023,전북,김제시,20~29세,0
2023,전북,김제시,30~39세,17
2023,전북,김제시,40~49세,0
2023,전북,김제시,50세 이상,0
2023,전남,강진군,19세 이하,0
2023,전남,강진군,20~29세,0
2023,전남,강진군,30~39세,11
2023,전남,강진군,40~49세,0
2023,전남,강진군,50세 이상,0
2023,전남,고흥군,19세 이하,0
2023,전남,고흥군,20~29세,0
2023,전남,고흥군,30~39세,0
2023,전남,고흥군,40~49세,0
2023,전남,고흥군,50세 이상,0
2023,전남,곡성군,19세 이하,0
2023,전남,곡성군,20~29세,0
2023,전남,곡성군,30~39세,0
2023,전남,곡성군,40~49세,0
2023,전남,곡성군,50세 이상,0
2023,전남,구례군,19세 이하,0
2023,전남,구례군,20~29세,0
2023,전남,구례군,30~39세,0
2023,전남,구례군,40~49세,0
2023,전남,구례군,50세 이상,0
2023,전남,담양군,19세 이하,0
2023,전남,담양군,20~29세,0
2023,전남,담양군,30~39세,0
2023,전남,담양군,40~49세,0
2023,전남,담양군,50세 이상,0
2023,전남,무안군,19세 이하,0
2023,전남,무안군,20~29세,0
2023,전남,무안군,30~39세,0
2023,전남,무안군,40~49세,0
2023,전남,무안군,50세 이상,0
2023,전남,보성군,19세 이하,0
2023,전남,보성군,20~29세,0
2023,전남,보성군,30~39세,0
2023,전남,보성군,40~49세,0
2023,전남,보성군,50세 이상,0
2023,전남,신안군,19세 이하,0
2023,전남,신안군,20~29세,0
2023,전남,신안군,30~39세,0
2023,전남,신안군,40~49세,0
2023,전남,신안군,50세 이상,0
2023,전남,영광군,19세 이하,0
2023,전남,영광군,20~29세,14
2023,전남,영광군,30~39세,36
2023,전남,영광군,40~49세,0
2023,전남,영광군,50세 이상,0
2023,전남,영암군,19세 이하,0
2023,전남,영암군,20~29세,0
2023,전남,영암군,30~39세,0
2023,전남,영암군,40~49세,0
2023,전남,영암군,50세 이상,0
2023,전남,완도군,19세 이하,0
2023,전남,완도군,20~29세,0
2023,전남,완도군,30~39세,0
2023,전남,완도군,40~49세,0
2023,전남,완도군,50세 이상,0
2023,전남,장성군,19세 이하,0
2023,전남,장성군,20~29세,0
2023,전남,장성군,30~39세,0
2023,전남,장성군,40~49세,0
2023,전남,장성군,50세 이상,0
2023,전남,장흥군,19세 이하,0
2023,전남,장흥군,20~29세,0
2023,전남,장흥군,30~39세,0
2023,전남,장흥군,40~49세,0
2023,전남,장흥군,50세 이상,0
2023,전남,진도군,19세 이하,0
2023,전남,진도군,20~29세,0
2023,전남,진도군,30~39세,0
2023,전남,진도군,40~49세,0
2023,전남,진도군,50세 이상,0
2023,전남,함평군,19세 이하,0
2023,전남,함평군,20~29세,0
2023,전남,함평군,30~39세,0
2023,전남,함평군,40~49세,0
2023,전남,함평군,50세 이상,0
2023,전남,해남군,19세 이하,0
2023,전남,해남군,20~29세,0
2023,전남,해남군,30~39세,0
2023,전남,해남군,40~49세,0
2023,전남,해남군,50세 이상,0
2023,전남,화순군,19세 이하,0
2023,전남,화순군,20~29세,0
2023,전남,화순군,30~39세,0
2023,전남,화순군,40~49세,0
2023,전남,화순군,50세 이상,0
2023,전남,나주시,19세 이하,0
2023,전남,나주시,20~29세,0
2023,전남,나주시,30~39세,0
2023,전남,나주시,40~49세,0
2023,전남,나주시,50세 이상,0
2023,전남,목포시,19세 이하,10
2023,전남,목포시,20~29세,408
2023,전남,목포시,30~39세,1024
2023,전남,목포시,40~49세,81
2023,전남,목포시,50세 이상,0
2023,전남,순천시,19세 이하,0
2023,전남,순천시,20~29세,613
2023,전남,순천시,30~39세,1810
2023,전남,순천시,40~49세,117
2023,전남,순천시,50세 이상,0
2023,전남,여수시,19세 이하,0
2023,전남,여수시,20~29세,145
2023,전남,여수시,30~39세,294
2023,전남,여수시,40~49세,39
2023,전남,여수시,50세 이상,0
2023,전남,광양시,19세 이하,0
2023,전남,광양시,20~29세,73
2023,전남,광양시,30~39세,121
2023,전남,광양시,40~49세,12
2023,전남,광양시,50세 이상,0
2023,경북,고령군,19세 이하,0
2023,경북,고령군,20~29세,0
2023,경북,고령군,30~39세,0
2023,경북,고령군,40~49세,0
2023,경북,고령군,50세 이상,0
2023,경북,군위군,19세 이하,0
2023,경북,군위군,20~29세,0
2023,경북,군위군,30~39세,0
2023,경북,군위군,40~49세,0
2023,경북,군위군,50세 이상,0
2023,경북,봉화군,19세 이하,0
2023,경북,봉화군,20~29세,0
2023,경북,봉화군,30~39세,0
2023,경북,봉화군,40~49세,0
2023,경북,봉화군,50세 이상,0
2023,경북,성주군,19세 이하,0
2023,경북,성주군,20~29세,0
2023,경북,성주군,30~39세,0
2023,경북,성주군,40~49세,0
2023,경북,성주군,50세 이상,0
2023,경북,영덕군,19세 이하,0
2023,경북,영덕군,20~29세,0
2023,경북,영덕군,30~39세,0
2023,경북,영덕군,40~49세,0
2023,경북,영덕군,50세 이상,0
2023,경북,영양군,19세 이하,0
2023,경북,영양군,20~29세,0
2023,경북,영양군,30~39세,0
2023,경북,영양군,40~49세,0
2023,경북,영양군,50세 이상,0
2023,경북,예천군,19세 이하,0
2023,경북,예천군,20~29세,0
2023,경북,예천군,30~39세,16
2023,경북,예천군,40~49세,0
2023,경북,예천군,50세 이상,0
2023,경북,울릉군,19세 이하,0
2023,경북,울릉군,20~29세,0
2023,경북,울릉군,30~39세,0
2023,경북,울릉군,40~49세,0
2023,경북,울릉군,50세 이상,0
2023,경북,울진군,19세 이하,0
2023,경북,울진군,20~29세,17
2023,경북,울진군,30~39세,31
2023,경북,울진군,40~49세,0
2023,경북,울진군,50세 이상,0
2023,경북,의성군,19세 이하,0
2023,경북,의성군,20~29세,0
2023,경북,의성군,30~39세,0
2023,경북,의성군,40~49세,0
2023,경북,의성군,50세 이상,0
2023,경북,청도군,19세 이하,0
2023,경북,청도군,20~29세,0
2023,경북,청도군,30~39세,0
2023,경북,청도군,40~49세,0
2023,경북,청도군,50세 이상,0
2023,경북,청송군,19세 이하,0
2023,경북,청송군,20~29세,0
2023,경북,청송군,30~39세,0
2023,경북,청송군,40~49세,0
2023,경북,청송군,50세 이상,0
2023,경북,칠곡군,19세 이하,0
2023,경북,칠곡군,20~29세,0
2023,경북,칠곡군,30~39세,0
2023,경북,칠곡군,40~49세,0
2023,경북,칠곡군,50세 이상,0
2023,경북,경주시,19세 이하,0
2023,경북,경주시,20~29세,130
2023,경북,경주시,30~39세,235
2023,경북,경주시,40~49세,27
2023,경북,경주시,50세 이상,0
2023,경북,구미시,19세 이하,0
2023,경북,구미시,20~29세,516
2023,경북,구미시,30~39세,1509
2023,경북,구미시,40~49세,95
2023,경북,구미시,50세 이상,0
2023,경북,김천시,19세 이하,0
2023,경북,김천시,20~29세,35
2023,경북,김천시,30~39세,56
2023,경북,김천시,40~49세,0
2023,경북,김천시,50세 이상,0
2023,경북,안동시,19세 이하,0
2023,경북,안동시,20~29세,165
2023,경북,안동시,30~39세,457
2023,경북,안동시,40~49세,50
2023,경북,안동시,50세 이상,0
2023,경북,영주시,19세 이하,0
2023,경북,영주시,20~29세,21
2023,경북,영주시,30~39세,23
2023,경북,영주시,40~49세,0
2023,경북,영주시,50세 이상,0
2023,경북,영천시,19세 이하,0
2023,경북,영천시,20~29세,25
2023,경북,영천시,30~39세,64
2023,경북,영천시,40~49세,0
2023,경북,영천시,50세 이상,0
2023,경북,포항남구,19세 이하,0
2023,경북,포항남구,20~29세,0
2023,경북,포항남구,30~39세,0
2023,경북,포항남구,40~49세,0
2023,경북,포항남구,50세 이상,0
2023,경북,포항북구,19세 이하,0
2023,경북,포항북구,20~29세,492
2023,경북,포항북구,30~39세,1516
2023,경북,포항북구,40~49세,133
2023,경북,포항북구,50세 이상,0
2023,경북,문경시,19세 이하,0
2023,경북,문경시,20~29세,0
2023,경북,문경시,30~39세,0
2023,경북,문경시,40~49세,0
2023,경북,문경시,50세 이상,0
2023,경북,상주시,19세 이하,0
2023,경북,상주시,20~29세,13
2023,경북,상주시,30~39세,18
2023,경북,상주시,40~49세,0
2023,경북,상주시,50세 이상,0
2023,경북,경산시,19세 이하,0
2023,경북,경산시,20~29세,0
2023,경북,경산시,30~39세,0
2023,경북,경산시,40~49세,0
2023,경북,경산시,50세 이상,0
2023,경남,거창군,19세 이하,0
2023,경남,거창군,20~29세,0
2023,경남,거창군,30~39세,0
2023,경남,거창군,40~49세,0
2023,경남,거창군,50세 이상,0
2023,경남,고성군,19세 이하,0
2023,경남,고성군,20~29세,0
2023,경남,고성군,30~39세,0
2023,경남,고성군,40~49세,0
2023,경남,고성군,50세 이상,0
2023,경남,남해군,19세 이하,0
2023,경남,남해군,20~29세,0
2023,경남,남해군,30~39세,0
2023,경남,남해군,40~49세,0
2023,경남,남해군,50세 이상,0
2023,경남,산청군,19세 이하,0
2023,경남,산청군,20~29세,0
2023,경남,산청군,30~39세,0
2023,경남,산청군,40~49세,0
2023,경남,산청군,50세 이상,0
2023,경남,의령군,19세 이하,0
2023,경남,의령군,20~29세,0
2023,경남,의령군,30~39세,0
2023,경남,의령군,40~49세,0
2023,경남,의령군,50세 이상,0
2023,경남,창녕군,19세 이하,0
2023,경남,창녕군,20~29세,0
2023,경남,창녕군,30~39세,0
2023,경남,창녕군,40~49세,0
2023,경남,창녕군,50세 이상,0
2023,경남,하동군,19세 이하,0
2023,경남,하동군,20~29세,0
2023,경남,하동군,30~39세,0
2023,경남,하동군,40~49세,0
2023,경남,하동군,50세 이상,0
2023,경남,함안군,19세 이하,0
2023,경남,함안군,20~29세,0
2023,경남,함안군,30~39세,0
2023,경남,함안군,40~49세,0
2023,경남,함안군,50세 이상,0
2023,경남,함양군,19세 이하,0
2023,경남,함양군,20~29세,0
2023,경남,함양군,30~39세,0
2023,경남,함양군,40~49세,0
2023,경남,함양군,50세 이상,0
2023,경남,합천군,19세 이하,0
2023,경남,합천군,20~29세,0
2023,경남,합천군,30~39세,0
2023,경남,합천군,40~49세,0
2023,경남,합천군,50세 이상,0
2023,경남,김해시,19세 이하,0
2023,경남,김해시,20~29세,473
2023,경남,김해시,30~39세,1268
2023,경남,김해시,40~49세,93
2023,경남,김해시,50세 이상,0
2023,경남,사천시,19세 이하,0
2023,경남,사천시,20~29세,0
2023,경남,사천시,30~39세,0
2023,경남,사천시,40~49세,0
2023,경남,사천시,50세 이상,0
2023,경남,진주시,19세 이하,0
2023,경남,진주시,20~29세,500
2023,경남,진주시,30~39세,1674
2023,경남,진주시,40~49세,136
2023,경남,진주시,50세 이상,0
2023,경남,창원마산회원구,19세 이하,0
2023,경남,창원마산회원구,20~29세,47
2023,경남,창원마산회원구,30~39세,322
2023,경남,창원마산회원구,40~49세,30
2023,경남,창원마산회원구,50세 이상,0
2023,경남,창원마산합포구,19세 이하,0
2023,경남,창원마산합포구,20~29세,74
2023,경남,창원마산합포구,30~39세,143
2023,경남,창원마산합포구,40~49세,16
2023,경남,창원마산합포구,50세 이상,0
2023,경남,창원진해구,19세 이하,0
2023,경남,창원진해구,20~29세,71
2023,경남,창원진해구,30~39세,141
2023,경남,창원진해구,40~49세,16
2023,경남,창원진해구,50세 이상,0
2023,경남,창원의창구,19세 이하,0
2023,경남,창원의창구,20~29세,585
2023,경남,창원의창구,30~39세,2174
2023,경남,창원의창구,40~49세,188
2023,경남,창원의창구,50세 이상,0
2023,경남,창원성산구,19세 이하,0
2023,경남,창원성산구,20~29세,257
2023,경남,창원성산구,30~39세,1010
2023,경남,창원성산구,40~49세,65
2023,경남,창원성산구,50세 이상,0
2023,경남,통영시,19세 이하,0
2023,경남,통영시,20~29세,55
2023,경남,통영시,30~39세,168
2023,경남,통영시,40~49세,13
2023,경남,통영시,50세 이상,0
2023,경남,밀양시,19세 이하,0
2023,경남,밀양시,20~29세,28
2023,경남,밀양시,30~39세,74
2023,경남,밀양시,40~49세,0
2023,경남,밀양시,50세 이상,0
2023,경남,거제시,19세 이하,0
2023,경남,거제시,20~29세,132
2023,경남,거제시,30~39세,360
2023,경남,거제시,40~49세,39
2023,경남,거제시,50세 이상,0
2023,경남,양산시,19세 이하,0
2023,경남,양산시,20~29세,199
2023,경남,양산시,30~39세,635
2023,경남,양산시,40~49세,62
2023,경남,양산시,50세 이상,0
2023,제주,서귀포시,19세 이하,0
2023,제주,서귀포시,20~29세,62
2023,제주,서귀포시,30~39세,197
2023,제주,서귀포시,40~49세,32
2023,제주,서귀포시,50세 이상,0
2023,제주,제주시,19세 이하,0
2023,제주,제주시,20~29세,620
2023,제주,제주시,30~39세,1962
2023,제주,제주시,40~49세,213
2023,제주,제주시,50세 이상,0
2023,세종,세종시,19세 이하,0
2023,세종,세종시,20~29세,435
2023,세종,세종시,30~39세,2053
2023,세종,세종시,40~49세,134
2023,세종,세종시,50세 이상,0
2024,서울,강남구,19세 이하,3
2024,서울,강남구,20~29세,524
2024,서울,강남구,30~39세,7241
2024,서울,강남구,40~49세,827
2024,서울,강남구,50세 이상,5
2024,서울,강동구,19세 이하,2
2024,서울,강동구,20~29세,407
2024,서울,강동구,30~39세,3060
2024,서울,강동구,40~49세,221
2024,서울,강동구,50세 이상,0
2024,서울,강서구,19세 이하,4
2024,서울,강서구,20~29세,430
2024,서울,강서구,30~39세,3840
2024,서울,강서구,40~49세,345
2024,서울,강서구,50세 이상,0
2024,서울,관악구,19세 이하,2
2024,서울,관악구,20~29세,110
2024,서울,관악구,30~39세,535
2024,서울,관악구,40~49세,41
2024,서울,관악구,50세 이상,0
2024,서울,구로구,19세 이하,3
2024,서울,구로구,20~29세,295
2024,서울,구로구,30~39세,2464
2024,서울,구로구,40~49세,207
2024,서울,구로구,50세 이상,1
2024,서울,도봉구,19세 이하,1
2024,서울,도봉구,20~29세,212
2024,서울,도봉구,30~39세,1112
2024,서울,도봉구,40~49세,71
2024,서울,도봉구,50세 이상,0
2024,서울,동대문구,19세 이하,1
2024,서울,동대문구,20~29세,170
2024,서울,동대문구,30~39세,1002
2024,서울,동대문구,40~49세,80
2024,서울,동대문구,50세 이상,0
2024,서울,동작구,19세 이하,1
2024,서울,동작구,20~29세,232
2024,서울,동작구,30~39세,1629
2024,서울,동작구,40~49세,157
2024,서울,동작구,50세 이상,0
2024,서울,마포구,19세 이하,0
2024,서울,마포구,20~29세,48
2024,서울,마포구,30~39세,390
2024,서울,마포구,40~49세,16
2024,서울,마포구,50세 이상,0
2024,서울,서대문구,19세 이하,0
2024,서울,서대문구,20~29세,133
2024,서울,서대문구,30~39세,1660
2024,서울,서대문구,40~49세,231
2024,서울,서대문구,50세 이상,0
2024,서울,성동구,19세 이하,0
2024,서울,성동구,20~29세,14
2024,서울,성동구,30~39세,108
2024,서울,성동구,40~49세,16
2024,서울,성동구,50세 이상,0
2024,서울,성북구,19세 이하,1
2024,서울,성북구,20~29세,162
2024,서울,성북구,30~39세,950
2024,서울,성북구,40~49세,111
2024,서울,성북구,50세 이상,0
2024,서울,영등포구,19세 이하,4
2024,서울,영등포구,20~29세,85
2024,서울,영등포구,30~39세,601
2024,서울,영등포구,40~49세,65
2024,서울,영등포구,50세 이상,0
2024,서울,용산구,19세 이하,0
2024,서울,용산구,20~29세,34
2024,서울,용산구,30~39세,199
2024,서울,용산구,40~49세,30
2024,서울,용산구,50세 이상,0
2024,서울,은평구,19세 이하,5
2024,서울,은평구,20~29세,311
2024,서울,은평구,30~39세,2087
2024,서울,은평구,40~49세,191
2024,서울,은평구,50세 이상,0
2024,서울,종로구,19세 이하,2
2024,서울,종로구,20~29세,111
2024,서울,종로구,30~39세,1375
2024,서울,종로구,40~49세,190
2024,서울,종로구,50세 이상,0
2024,서울,중구,19세 이하,1
2024,서울,중구,20~29세,11
2024,서울,중구,30~39세,39
2024,서울,중구,40~49세,0
2024,서울,중구,50세 이상,0
2024,서울,송파구,19세 이하,6
2024,서울,송파구,20~29세,409
2024,서울,송파구,30~39세,3900
2024,서울,송파구,40~49세,416
2024,서울,송파구,50세 이상,1
2024,서울,중랑구,19세 이하,3
2024,서울,중랑구,20~29세,162
2024,서울,중랑구,30~39세,857
2024,서울,중랑구,40~49세,69
2024,서울,중랑구,50세 이상,0
2024,서울,양천구,19세 이하,3
2024,서울,양천구,20~29세,191
2024,서울,양천구,30~39세,1252
2024,서울,양천구,40~49세,124
2024,서울,양천구,50세 이상,1
2024,서울,서초구,19세 이하,1
2024,서울,서초구,20~29세,93
2024,서울,서초구,30~39세,1299
2024,서울,서초구,40~49세,169
2024,서울,서초구,50세 이상,0
2024,서울,노원구,19세 이하,0
2024,서울,노원구,20~29세,180
2024,서울,노원구,30~39세,1253
2024,서울,노원구,40~49세,113
2024,서울,노원구,50세 이상,0
2024,서울,광진구,19세 이하,1
2024,서울,광진구,20~29세,165
2024,서울,광진구,30~39세,1036
2024,서울,광진구,40~49세,97
2024,서울,광진구,50세 이상,0
2024,서울,강북구,19세 이하,1
2024,서울,강북구,20~29세,276
2024,서울,강북구,30~39세,1497
2024,서울,강북구,40~49세,146
2024,서울,강북구,50세 이상,0
2024,서울,금천구,19세 이하,1
2024,서울,금천구,20~29세,96
2024,서울,금천구,30~39세,423
2024,서울,금천구,40~49세,24
2024,서울,금천구,50세 이상,0
2024,부산,부산남구,19세 이하,0
2024,부산,부산남구,20~29세,0
2024,부산,부산남구,30~39세,1
2024,부산,부산남구,40~49세,0
2024,부산,부산남구,50세 이상,0
2024,부산,부산동구,19세 이하,7
2024,부산,부산동구,20~29세,278
2024,부산,부산동구,30~39세,1502
2024,부산,부산동구,40~49세,153
2024,부산,부산동구,50세 이상,0
2024,부산,부산동래구,19세 이하,1
2024,부산,부산동래구,20~29세,141
2024,부산,부산동래구,30~39세,794
2024,부산,부산동래구,40~49세,36
2024,부산,부산동래구,50세 이상,0
2024,부산,부산진구,19세 이하,2
2024,부산,부산진구,20~29세,234
2024,부산,부산진구,30~39세,1238
2024,부산,부산진구,40~49세,109
2024,부산,부산진구,50세 이상,0
2024,부산,부산북구,19세 이하,2
2024,부산,부산북구,20~29세,321
2024,부산,부산북구,30~39세,1596
2024,부산,부산북구,40~49세,101
2024,부산,부산북구,50세 이상,0
2024,부산,부산서구,19세 이하,2
2024,부산,부산서구,20~29세,137
2024,부산,부산서구,30~39세,606
2024,부산,부산서구,40~49세,68
2024,부산,부산서구,50세 이상,0
2024,부산,부산영도구,19세 이하,0
2024,부산,부산영도구,20~29세,0
2024,부산,부산영도구,30~39세,1
2024,부산,부산영도구,40~49세,0
2024,부산,부산영도구,50세 이상,0
2024,부산,부산중구,19세 이하,0
2024,부산,부산중구,20~29세,0
2024,부산,부산중구,30~39세,0
2024,부산,부산중구,40~49세,0
2024,부산,부산중구,50세 이상,0
2024,부산,부산해운대구,19세 이하,0
2024,부산,부산해운대구,20~29세,197
2024,부산,부산해운대구,30~39세,1258
2024,부산,부산해운대구,40~49세,111
2024,부산,부산해운대구,50세 이상,0
2024,부산,부산사하구,19세 이하,5
2024,부산,부산사하구,20~29세,190
2024,부산,부산사하구,30~39세,781
2024,부산,부산사하구,40~49세,50
2024,부산,부산사하구,50세 이상,0
2024,부산,부산금정구,19세 이하,0
2024,부산,부산금정구,20~29세,158
2024,부산,부산금정구,30~39세,910
2024,부산,부산금정구,40~49세,82
2024,부산,부산금정구,50세 이상,0
2024,부산,부산강서구,19세 이하,0
2024,부산,부산강서구,20~29세,66
2024,부산,부산강서구,30~39세,285
2024,부산,부산강서구,40~49세,20
2024,부산,부산강서구,50세 이상,0
2024,부산,부산연제구,19세 이하,0
2024,부산,부산연제구,20~29세,231
2024,부산,부산연제구,30~39세,1397
2024,부산,부산연제구,40~49세,89
2024,부산,부산연제구,50세 이상,0
2024,부산,부산수영구,19세 이하,1
2024,부산,부산수영구,20~29세,162
2024,부산,부산수영구,30~39세,891
2024,부산,부산수영구,40~49세,89
2024,부산,부산수영구,50세 이상,0
2024,부산,부산사상구,19세 이하,0
2024,부산,부산사상구,20~29세,0
2024,부산,부산사상구,30~39세,0
2024,부산,부산사상구,40~49세,0
2024,부산,부산사상구,50세 이상,0
2024,부산,부산기장군,19세 이하,1
2024,부산,부산기장군,20~29세,94
2024,부산,부산기장군,30~39세,361
2024,부산,부산기장군,40~49세,41
2024,부산,부산기장군,50세 이상,0
2024,인천,인천미추홀구,19세 이하,17
2024,인천,인천미추홀구,20~29세,1373
2024,인천,인천미추홀구,30~39세,5350
2024,인천,인천미추홀구,40~49세,398
2024,인천,인천미추홀구,50세 이상,0
2024,인천,인천동구,19세 이하,0
2024,인천,인천동구,20~29세,0
2024,인천,인천동구,30~39세,0
2024,인천,인천동구,40~49세,0
2024,인천,인천동구,50세 이상,0
2024,인천,인천부평구,19세 이하,1
2024,인천,인천부평구,20~29세,263
2024,인천,인천부평구,30~39세,1023
2024,인천,인천부평구,40~49세,79
2024,인천,인천부평구,50세 이상,0
2024,인천,인천중구,19세 이하,0
2024,인천,인천중구,20~29세,37
2024,인천,인천중구,30~39세,165
2024,인천,인천중구,40~49세,24
2024,인천,인천중구,50세 이상,0
2024,인천,인천서구,19세 이하,7
2024,인천,인천서구,20~29세,540
2024,인천,인천서구,30~39세,2156
2024,인천,인천서구,40~49세,162
2024,인천,인천서구,50세 이상,0
2024,인천,인천남동구,19세 이하,6
2024,인천,인천남동구,20~29세,177
2024,인천,인천남동구,30~39세,728
2024,인천,인천남동구,40~49세,55
2024,인천,인천남동구,50세 이상,0
2024,인천,인천연수구,19세 이하,2
2024,인천,인천연수구,20~29세,135
2024,인천,인천연수구,30~39세,481
2024,인천,인천연수구,40~49세,38
2024,인천,인천연수구,50세 이상,0
2024,인천,인천계양구,19세 이하,0
2024,인천,인천계양구,20~29세,0
2024,인천,인천계양구,30~39세,0
2024,인천,인천계양구,40~49세,0
2024,인천,인천계양구,50세 이상,0
2024,인천,인천강화군,19세 이하,0
2024,인천,인천강화군,20~29세,0
2024,인천,인천강화군,30~39세,0
2024,인천,인천강화군,40~49세,0
2024,인천,인천강화군,50세 이상,0
2024,인천,인천옹진군,19세 이하,0
2024,인천,인천옹진군,20~29세,0
2024,인천,인천옹진군,30~39세,0
2024,인천,인천옹진군,40~49세,0
2024,인천,인천옹진군,50세 이상,0
2024,대구,대구남구,19세 이하,2
2024,대구,대구남구,20~29세,78
2024,대구,대구남구,30~39세,364
2024,대구,대구남구,40~49세,32
2024,대구,대구남구,50세 이상,0
2024,대구,대구동구,19세 이하,1
2024,대구,대구동구,20~29세,51
